湖南省_衡阳市	112.571997	26.89323
山东省_济宁市	116.587098	35.414921
山东省_泰安市	117.087614	36.200252
山东省_青岛市	120.382639	36.067082
山东省_淄博市	118.054927	36.813487
山东省_济南市	117.119999	36.651216
山东省_烟台市	121.447935	37.463822
山东省_潍坊市	119.161755	36.706774
山东省_枣庄市	117.323725	34.810487
山东省_东营市	118.674767	37.434751
湖南省_郴州市	113.014717	25.770509
甘肃省_陇南市	104.921841	33.400684
甘肃省_定西市	104.626282	35.580662
陕西省_汉中市	107.023323	33.06748
广西壮族自治区_崇左市	107.364711	22.376532
广西壮族自治区_河池市	108.085261	24.692931
广西壮族自治区_来宾市	109.221465	23.750306
广西壮族自治区_百色市	106.618201	23.902333
广西壮族自治区_贺州市	111.566694	24.403582
山西省_太原市	112.548879	37.87059
湖北省_荆门市	112.199265	31.035423
湖北省_孝感市	113.916902	30.924568
湖北省_黄石市	115.03852	30.199652
湖北省_十堰市	110.79799	32.629397
湖北省_武汉市	114.305392	30.593098
湖北省_襄阳市	112.122414	32.008986
湖北省_鄂州市	114.894843	30.39194
湖北省_宜昌市	111.286471	30.691967
黑龙江省_双鸭山市	131.159133	46.646508
黑龙江省_鹤岗市	130.297964	47.349916
黑龙江省_伊春市	128.841147	47.727536
黑龙江省_大庆市	125.103784	46.589309
黑龙江省_哈尔滨市	126.534967	45.803775
黑龙江省_鸡西市	130.969333	45.295075
黑龙江省_齐齐哈尔市	123.918186	47.354348
黑龙江省_七台河市	131.003138	45.771726
黑龙江省_佳木斯市	130.318917	46.799922
内蒙古自治区_阿拉善盟	105.728969	38.851892
内蒙古自治区_锡林郭勒盟	116.048222	43.933454
内蒙古自治区_兴安盟	122.067042	46.077561
湖南省_益阳市	112.35518	28.55386
湖南省_张家界市	110.479191	29.117096
甘肃省_平凉市	106.66524	35.543051
山西省_临汾市	111.518976	36.088005
河南省_南阳市	112.528321	32.990833
山东省_日照市	119.526888	35.416377
山东省_威海市	122.120419	37.513068
山东省_临沂市	118.356448	35.104672
山东省_莱芜市	117.676723	36.213813
山东省_聊城市	115.985371	36.456703
山东省_德州市	116.357464	37.434092
山东省_滨州市	117.970703	37.38199
福建省_漳州市	117.647481	24.512948
河南省_濮阳市	115.029215	35.761829
辽宁省_盘锦市	122.070714	41.119997
辽宁省_朝阳市	120.450372	41.573734
四川省_绵阳市	104.679114	31.46745
贵州省_安顺市	105.947593	26.253072
贵州省_贵阳市	106.630153	26.647661
贵州省_遵义市	106.927389	27.725654
贵州省_六盘水市	104.830359	26.592666
新疆维吾尔自治区_乌鲁木齐市	87.616848	43.825592
贵州省_铜仁市	109.189598	27.731514
贵州省_毕节市	105.283992	27.302589
广西壮族自治区_北海市	109.119927	21.481254
广西壮族自治区_梧州市	111.279115	23.476962
广西壮族自治区_钦州市	108.654146	21.979933
广西壮族自治区_防城港市	108.353846	21.68686
广西壮族自治区_南宁市	108.366543	22.817002
广西壮族自治区_桂林市	110.290194	25.273566
广西壮族自治区_柳州市	109.415953	24.325502
广西壮族自治区_玉林市	110.164756	22.636379
广西壮族自治区_贵港市	109.598926	23.11153
湖南省_湘西土家族苗族自治州	109.739172	28.311947
四川省_资阳市	104.627636	30.128901
宁夏回族自治区_吴忠市	106.198393	37.99746
吉林省_白城市	122.839024	45.619641
吉林省_辽源市	125.143532	42.887918
吉林省_通化市	125.939697	41.728401
吉林省_白山市	126.423587	41.939994
吉林省_长春市	125.323544	43.817071
吉林省_吉林市	126.549576	43.837883
